ID,DataRow ID,Label,External ID,Dataset Name,class
cjrpvf7y0o3ny08987yzs7328,cjrptuvdopmp80anvg058x16j,"{""Person"":[{""geometry"":[{""x"":35,""y"":205},{""x"":35,""y"":236},{""x"":49,""y"":236},{""x"":49,""y"":205}]},{""geometry"":[{""x"":83,""y"":199},{""x"":66,""y"":199},{""x"":66,""y"":164},{""x"":83,""y"":164}]},{""geometry"":[{""x"":175,""y"":23},{""x"":175,""y"":53},{""x"":157,""y"":53},{""x"":157,""y"":23}]},{""geometry"":[{""x"":263,""y"":67},{""x"":263,""y"":96},{""x"":247,""y"":96},{""x"":247,""y"":67}]}],""image_problems"":[""blur"",""pixelated""]}",img_00005.bmp,p01,pedestrian
cjrpvmbaxo6pb0898360d5epm,cjrptuvdopmp40anvlnlg5if4,"{""Person"":[{""geometry"":[{""x"":78,""y"":198},{""x"":78,""y"":229},{""x"":59,""y"":229},{""x"":59,""y"":198}]},{""geometry"":[{""x"":108,""y"":163},{""x"":108,""y"":196},{""x"":95,""y"":196},{""x"":95,""y"":163}]},{""geometry"":[{""x"":167,""y"":151},{""x"":167,""y"":174},{""x"":153,""y"":174},{""x"":153,""y"":151}]},{""geometry"":[{""x"":269,""y"":55},{""x"":269,""y"":84},{""x"":256,""y"":84},{""x"":256,""y"":55}]},{""geometry"":[{""x"":148,""y"":196},{""x"":148,""y"":171},{""x"":163,""y"":171},{""x"":163,""y"":196}]}],""image_problems"":[""blur"",""pixelated""]}",img_00004.bmp,p01,pedestrian
cjrpvmy9anvcm0b47a1tm8d0i,cjrptuvdopmpc0anvxddfr3yk,"{""Person"":[{""geometry"":[{""x"":50,""y"":206},{""x"":50,""y"":233},{""x"":31,""y"":233},{""x"":31,""y"":206}]},{""geometry"":[{""x"":83,""y"":164},{""x"":83,""y"":196},{""x"":63,""y"":196},{""x"":63,""y"":164}]},{""geometry"":[{""x"":175,""y"":23},{""x"":175,""y"":51},{""x"":159,""y"":51},{""x"":159,""y"":23}]},{""geometry"":[{""x"":262,""y"":67},{""x"":262,""y"":97},{""x"":250,""y"":97},{""x"":250,""y"":67}]},{""geometry"":[{""x"":142,""y"":186},{""x"":142,""y"":218},{""x"":127,""y"":218},{""x"":127,""y"":186}]}],""image_problems"":[""pixelated"",""blur""]}",img_00006.bmp,p01,pedestrian
cjrpvney9o7850898swhfew3g,cjrptuvdopmpg0anv480rexaq,"{""Person"":[{""geometry"":[{""x"":6,""y"":180},{""x"":6,""y"":210},{""x"":22,""y"":210},{""x"":22,""y"":180}]},{""geometry"":[{""x"":136,""y"":31},{""x"":136,""y"":60},{""x"":117,""y"":60},{""x"":117,""y"":31}]},{""geometry"":[{""x"":190,""y"":191},{""x"":190,""y"":229},{""x"":171,""y"":229},{""x"":171,""y"":191}]},{""geometry"":[{""x"":352,""y"":55},{""x"":352,""y"":82},{""x"":336,""y"":82},{""x"":336,""y"":55}]}]}",img_00007.bmp,p01,pedestrian
cjrpvnv3ko7jg0898trhl0ysh,cjrptuvdopmpk0anvklb1ynd3,"{""Person"":[{""geometry"":[{""x"":138,""y"":26},{""x"":138,""y"":56},{""x"":123,""y"":56},{""x"":123,""y"":26}]},{""geometry"":[{""x"":48,""y"":183},{""x"":48,""y"":212},{""x"":31,""y"":212},{""x"":31,""y"":183}]},{""geometry"":[{""x"":191,""y"":180},{""x"":191,""y"":212},{""x"":174,""y"":212},{""x"":174,""y"":180}]}],""image_problems"":[""blur"",""pixelated""]}",img_00008.bmp,p01,pedestrian
cjrpvy5imog4i0898gsxull1w,cjrptuvdopmpo0anv9ugtoqd9,"{""Person"":[{""geometry"":[{""x"":58,""y"":182},{""x"":58,""y"":214},{""x"":43,""y"":214},{""x"":43,""y"":182}]},{""geometry"":[{""x"":140,""y"":26},{""x"":140,""y"":54},{""x"":125,""y"":54},{""x"":125,""y"":26}]},{""geometry"":[{""x"":193,""y"":176},{""x"":193,""y"":205},{""x"":175,""y"":205},{""x"":175,""y"":176}]}],""image_problems"":[""pixelated"",""blur""]}",img_00009.bmp,p01,pedestrian
cjrpvyfrhogbp0898w8g6fzqs,cjrptuvdopmps0anv8taxio73,"{""Person"":[{""geometry"":[{""x"":84,""y"":184},{""x"":84,""y"":210},{""x"":70,""y"":210},{""x"":70,""y"":184}]},{""geometry"":[{""x"":195,""y"":162},{""x"":195,""y"":197},{""x"":177,""y"":197},{""x"":177,""y"":162}]}]}",img_00010.bmp,p01,pedestrian
cjrpvyv8lo4q00b47vhjhd0b7,cjrptuvdopmpw0anvyr2x3xvk,"{""Person"":[{""geometry"":[{""x"":179,""y"":23},{""x"":179,""y"":54},{""x"":162,""y"":54},{""x"":162,""y"":23}]},{""geometry"":[{""x"":132,""y"":182},{""x"":132,""y"":212},{""x"":110,""y"":212},{""x"":110,""y"":182}]},{""geometry"":[{""x"":203,""y"":141},{""x"":203,""y"":173},{""x"":188,""y"":173},{""x"":188,""y"":141}]}],""image_problems"":[""blur"",""pixelated""]}",img_00011.bmp,p01,pedestrian
cjrpvzarlogwm0898ixa12zub,cjrptuvdopmq00anv0e46t4pb,"{""Person"":[{""geometry"":[{""x"":186,""y"":23},{""x"":186,""y"":53},{""x"":168,""y"":53},{""x"":168,""y"":23}]},{""geometry"":[{""x"":145,""y"":180},{""x"":145,""y"":211},{""x"":127,""y"":211},{""x"":127,""y"":180}]},{""geometry"":[{""x"":208,""y"":136},{""x"":208,""y"":162},{""x"":193,""y"":162},{""x"":193,""y"":136}]}],""image_problems"":[""blur"",""pixelated""]}",img_00012.bmp,p01,pedestrian
cjrpvznrho5ae0b477saybdpz,cjrptuvdopmq40anvbmfziuot,"{""Person"":[{""geometry"":[{""x"":188,""y"":24},{""x"":188,""y"":53},{""x"":169,""y"":53},{""x"":169,""y"":24}]},{""geometry"":[{""x"":159,""y"":181},{""x"":159,""y"":209},{""x"":140,""y"":209},{""x"":140,""y"":181}]},{""geometry"":[{""x"":214,""y"":130},{""x"":214,""y"":161},{""x"":194,""y"":161},{""x"":194,""y"":130}]}]}",img_00013.bmp,p01,pedestrian
cjrpw022bo5ik0b47capefivp,cjrptuvdopmq80anvtcypjut5,"{""Person"":[{""geometry"":[{""x"":192,""y"":22},{""x"":192,""y"":57},{""x"":172,""y"":57},{""x"":172,""y"":22}]},{""geometry"":[{""x"":220,""y"":117},{""x"":220,""y"":150},{""x"":204,""y"":150},{""x"":204,""y"":117}]},{""geometry"":[{""x"":191,""y"":182},{""x"":191,""y"":210},{""x"":173,""y"":210},{""x"":173,""y"":182}]}],""image_problems"":[""blur"",""pixelated""]}",img_00014.bmp,p01,pedestrian
cjrpw0gg1ohk60898ayzaehtf,cjrptuvdopmqc0anvhls1ayqk,"{""Person"":[{""geometry"":[{""x"":191,""y"":23},{""x"":191,""y"":53},{""x"":173,""y"":53},{""x"":173,""y"":23}]},{""geometry"":[{""x"":224,""y"":110},{""x"":224,""y"":140},{""x"":211,""y"":140},{""x"":211,""y"":110}]},{""geometry"":[{""x"":214,""y"":180},{""x"":214,""y"":210},{""x"":196,""y"":210},{""x"":196,""y"":180}]}],""image_problems"":[""pixelated"",""blur""]}",img_00015.bmp,p01,pedestrian
cjrpw0vzvo5zl0b470gphwk3h,cjrptuvdopmqg0anv2ul9l9ym,"{""Person"":[{""geometry"":[{""x"":185,""y"":24},{""x"":185,""y"":56},{""x"":164,""y"":56},{""x"":164,""y"":24}]},{""geometry"":[{""x"":235,""y"":100},{""x"":235,""y"":129},{""x"":221,""y"":129},{""x"":221,""y"":100}]},{""geometry"":[{""x"":242,""y"":176},{""x"":242,""y"":204},{""x"":222,""y"":204},{""x"":222,""y"":176}]}],""image_problems"":[""pixelated"",""blur""]}",img_00016.bmp,p01,pedestrian
cjrpw1bjfoi160898tq98fljs,cjrptuvdopmqk0anvt1nytpth,"{""Person"":[{""geometry"":[{""x"":181,""y"":25},{""x"":181,""y"":52},{""x"":165,""y"":52},{""x"":165,""y"":25}]},{""geometry"":[{""x"":270,""y"":61},{""x"":270,""y"":88},{""x"":255,""y"":88},{""x"":255,""y"":61}]},{""geometry"":[{""x"":350,""y"":163},{""x"":350,""y"":193},{""x"":332,""y"":193},{""x"":332,""y"":163}]}],""image_problems"":[""blur"",""pixelated""]}",img_00017.bmp,p01,pedestrian
cjrpw1qyioibn0898m5vfsuwf,cjrptuvdopmqo0anv2da84ezl,"{""Person"":[{""geometry"":[{""x"":48,""y"":37},{""x"":48,""y"":71},{""x"":32,""y"":71},{""x"":32,""y"":37}]},{""geometry"":[{""x"":184,""y"":25},{""x"":184,""y"":52},{""x"":167,""y"":52},{""x"":167,""y"":25}]},{""geometry"":[{""x"":278,""y"":49},{""x"":278,""y"":74},{""x"":263,""y"":74},{""x"":263,""y"":49}]}],""image_problems"":[""pixelated"",""blur""]}",img_00018.bmp,p01,pedestrian
cjrpw2ed6oina0898c8fil1gt,cjrptuvdopmqs0anvxbt1wsek,"{""Person"":[{""geometry"":[{""x"":44,""y"":12},{""x"":44,""y"":42},{""x"":31,""y"":42},{""x"":31,""y"":12}]},{""geometry"":[{""x"":186,""y"":25},{""x"":186,""y"":51},{""x"":168,""y"":51},{""x"":168,""y"":25}]},{""geometry"":[{""x"":290,""y"":20},{""x"":290,""y"":44},{""x"":277,""y"":44},{""x"":277,""y"":20}]},{""geometry"":[{""x"":116,""y"":200},{""x"":116,""y"":233},{""x"":130,""y"":233},{""x"":130,""y"":200}]},{""geometry"":[{""x"":147,""y"":206},{""x"":147,""y"":235},{""x"":133,""y"":235},{""x"":133,""y"":206}]}],""image_problems"":[""pixelated"",""blur""]}",img_00019.bmp,p01,pedestrian
cjrpw2z0zo76b0b47wnxmrbom,cjrptuvdopmqw0anv99w6322c,"{""Person"":[{""geometry"":[{""x"":27,""y"":22},{""x"":27,""y"":1},{""x"":40,""y"":1},{""x"":40,""y"":22}]},{""geometry"":[{""x"":186,""y"":26},{""x"":186,""y"":55},{""x"":168,""y"":55},{""x"":168,""y"":26}]},{""geometry"":[{""x"":126,""y"":176},{""x"":126,""y"":212},{""x"":144,""y"":212},{""x"":144,""y"":176}]},{""geometry"":[{""x"":167,""y"":184},{""x"":167,""y"":215},{""x"":151,""y"":215},{""x"":151,""y"":184}]},{""geometry"":[{""x"":281,""y"":26},{""x"":281,""y"":4},{""x"":297,""y"":4},{""x"":297,""y"":26}]}],""image_problems"":[""blur"",""pixelated""]}",img_00020.bmp,p01,pedestrian
cjrpw3gpco7fw0b47000xjl1i,cjrptuvdopmr00anvz9ansc6p,"{""Person"":[{""geometry"":[{""x"":44,""y"":172},{""x"":44,""y"":204},{""x"":27,""y"":204},{""x"":27,""y"":172}]},{""geometry"":[{""x"":186,""y"":23},{""x"":186,""y"":53},{""x"":167,""y"":53},{""x"":167,""y"":23}]},{""geometry"":[{""x"":148,""y"":155},{""x"":148,""y"":186},{""x"":163,""y"":186},{""x"":163,""y"":155}]},{""geometry"":[{""x"":186,""y"":159},{""x"":186,""y"":184},{""x"":173,""y"":184},{""x"":173,""y"":159}]}],""image_problems"":[""pixelated"",""blur""]}",img_00021.bmp,p01,pedestrian
cjrpw3yq3o7r40b47pymtpjuv,cjrptuvdopmr40anvzd63n844,"{""Person"":[{""geometry"":[{""x"":186,""y"":23},{""x"":186,""y"":54},{""x"":166,""y"":54},{""x"":166,""y"":23}]},{""geometry"":[{""x"":69,""y"":171},{""x"":69,""y"":201},{""x"":49,""y"":201},{""x"":49,""y"":171}]},{""geometry"":[{""x"":171,""y"":147},{""x"":171,""y"":180},{""x"":153,""y"":180},{""x"":153,""y"":147}]},{""geometry"":[{""x"":192,""y"":154},{""x"":192,""y"":183},{""x"":173,""y"":183},{""x"":173,""y"":154}]}],""image_problems"":[""pixelated"",""blur""]}",img_00022.bmp,p01,pedestrian
cjrpw4ga4ok8g08982g35x0tv,cjrptuvdopmr80anvr3cjyype,"{""Person"":[{""geometry"":[{""x"":180,""y"":150},{""x"":180,""y"":182},{""x"":160,""y"":182},{""x"":160,""y"":150}]},{""geometry"":[{""x"":275,""y"":29},{""x"":275,""y"":6},{""x"":288,""y"":6},{""x"":288,""y"":29}]},{""geometry"":[{""x"":188,""y"":146},{""x"":188,""y"":117},{""x"":203,""y"":117},{""x"":203,""y"":146}]},{""geometry"":[{""x"":223,""y"":122},{""x"":223,""y"":151},{""x"":210,""y"":151},{""x"":210,""y"":122}]}],""image_problems"":[""pixelated"",""blur""]}",img_00023.bmp,p01,pedestrian
cjrpw4zuto8qy0b47lfc1jeqj,cjrptuvdopmrc0anvlyol7pwp,"{""Person"":[{""geometry"":[{""x"":180,""y"":147},{""x"":180,""y"":175},{""x"":198,""y"":175},{""x"":198,""y"":147}]},{""geometry"":[{""x"":295,""y"":12},{""x"":295,""y"":39},{""x"":272,""y"":39},{""x"":272,""y"":12}]},{""geometry"":[{""x"":194,""y"":140},{""x"":194,""y"":111},{""x"":208,""y"":111},{""x"":208,""y"":140}]},{""geometry"":[{""x"":214,""y"":142},{""x"":214,""y"":117},{""x"":228,""y"":117},{""x"":228,""y"":142}]}],""image_problems"":[""pixelated"",""blur""]}",img_00024.bmp,p01,pedestrian
cjrq05bbor08p0898l0w08iwp,cjrq01myfpqv00anvl507mzz4,"{""Person"":[{""geometry"":[{""x"":251,""y"":52},{""x"":251,""y"":81},{""x"":237,""y"":81},{""x"":237,""y"":52}]},{""geometry"":[{""x"":285,""y"":2},{""x"":285,""y"":24},{""x"":273,""y"":24},{""x"":273,""y"":2}]}],""image_problems"":[""pixelated"",""blur""]}",img_00001.bmp,p05,pedestrian
cjrqdt7xhz6030b47mpmk58x2,cjrq02p4bpqv40anvflm93vky,"{""Person"":[{""geometry"":[{""x"":134,""y"":164},{""x"":134,""y"":202},{""x"":115,""y"":202},{""x"":115,""y"":164}]},{""geometry"":[{""x"":28,""y"":167},{""x"":28,""y"":205},{""x"":14,""y"":205},{""x"":14,""y"":167}]},{""geometry"":[{""x"":17,""y"":78},{""x"":17,""y"":108},{""x"":8,""y"":108},{""x"":8,""y"":78}]},{""geometry"":[{""x"":33,""y"":60},{""x"":33,""y"":92},{""x"":20,""y"":92},{""x"":20,""y"":60}]}],""image_problems"":[""pixelated"",""blur""]}",img_00001.bmp,p04,pedestrian
cjrqe0tixz8mu0b47xw7li2g2,cjrq02p4bpqv80anv3ho4fa12,"{""Person"":[{""geometry"":[{""x"":48,""y"":24},{""x"":48,""y"":54},{""x"":39,""y"":54},{""x"":39,""y"":24}]},{""geometry"":[{""x"":39,""y"":5},{""x"":39,""y"":35},{""x"":27,""y"":35},{""x"":27,""y"":5}]},{""geometry"":[{""x"":143,""y"":169},{""x"":143,""y"":198},{""x"":162,""y"":198},{""x"":162,""y"":169}]},{""geometry"":[{""x"":210,""y"":160},{""x"":210,""y"":194},{""x"":188,""y"":194},{""x"":188,""y"":160}]},{""geometry"":[{""x"":335,""y"":156},{""x"":335,""y"":192},{""x"":311,""y"":192},{""x"":311,""y"":156}]}],""image_problems"":[""pixelated"",""blur""]}",img_00002.bmp,p04,pedestrian
cjrqe1dbozi3o0898l1xn7q3w,cjrq02p4bpqvc0anvx28vy3i4,"{""Person"":[{""geometry"":[{""x"":51,""y"":22},{""x"":51,""y"":52},{""x"":37,""y"":52},{""x"":37,""y"":22}]},{""geometry"":[{""x"":40,""y"":3},{""x"":40,""y"":35},{""x"":26,""y"":35},{""x"":26,""y"":3}]},{""geometry"":[{""x"":165,""y"":166},{""x"":165,""y"":200},{""x"":148,""y"":200},{""x"":148,""y"":166}]},{""geometry"":[{""x"":218,""y"":159},{""x"":218,""y"":196},{""x"":196,""y"":196},{""x"":196,""y"":159}]},{""geometry"":[{""x"":341,""y"":154},{""x"":341,""y"":191},{""x"":322,""y"":191},{""x"":322,""y"":154}]}]}",img_00003.bmp,p04,pedestrian
cjrqe2496zibs0898z0z3sqvt,cjrq02p4cpqvg0anv4cy9376y,"{""Person"":[{""geometry"":[{""x"":15,""y"":82},{""x"":15,""y"":110},{""x"":5,""y"":110},{""x"":5,""y"":82}]},{""geometry"":[{""x"":39,""y"":176},{""x"":39,""y"":209},{""x"":60,""y"":209},{""x"":60,""y"":176}]},{""geometry"":[{""x"":158,""y"":187},{""x"":158,""y"":219},{""x"":136,""y"":219},{""x"":136,""y"":187}]},{""geometry"":[{""x"":170,""y"":171},{""x"":170,""y"":205},{""x"":154,""y"":205},{""x"":154,""y"":171}]},{""geometry"":[{""x"":245,""y"":75},{""x"":245,""y"":105},{""x"":225,""y"":105},{""x"":225,""y"":75}]},{""geometry"":[{""x"":305,""y"":193},{""x"":305,""y"":229},{""x"":280,""y"":229},{""x"":280,""y"":193}]}],""image_problems"":[""blur"",""pixelated""]}",img_00004.bmp,p04,pedestrian
cjrqe2sjwz9jl0b474j8bfuff,cjrq02p4cpqvk0anv43ho3pou,"{""Person"":[{""geometry"":[{""x"":17,""y"":82},{""x"":17,""y"":111},{""x"":3,""y"":111},{""x"":3,""y"":82}]},{""geometry"":[{""x"":58,""y"":177},{""x"":58,""y"":211},{""x"":41,""y"":211},{""x"":41,""y"":177}]},{""geometry"":[{""x"":244,""y"":75},{""x"":244,""y"":103},{""x"":228,""y"":103},{""x"":228,""y"":75}]},{""geometry"":[{""x"":158,""y"":187},{""x"":158,""y"":216},{""x"":138,""y"":216},{""x"":138,""y"":187}]},{""geometry"":[{""x"":171,""y"":168},{""x"":171,""y"":202},{""x"":155,""y"":202},{""x"":155,""y"":168}]},{""geometry"":[{""x"":305,""y"":197},{""x"":305,""y"":231},{""x"":280,""y"":231},{""x"":280,""y"":197}]}],""image_problems"":[""pixelated"",""blur""]}",img_00005.bmp,p04,pedestrian
cjrqe3sczzit40898hrfen3nc,cjrq02p4cpqvo0anvgvdjhb5e,"{""Person"":[{""geometry"":[{""x"":27,""y"":71},{""x"":27,""y"":104},{""x"":17,""y"":104},{""x"":17,""y"":71}]},{""geometry"":[{""x"":40,""y"":173},{""x"":40,""y"":207},{""x"":22,""y"":207},{""x"":22,""y"":173}]},{""geometry"":[{""x"":98,""y"":173},{""x"":98,""y"":206},{""x"":82,""y"":206},{""x"":82,""y"":173}]},{""geometry"":[{""x"":249,""y"":65},{""x"":249,""y"":92},{""x"":234,""y"":92},{""x"":234,""y"":65}]},{""geometry"":[{""x"":182,""y"":153},{""x"":182,""y"":185},{""x"":164,""y"":185},{""x"":164,""y"":153}]},{""geometry"":[{""x"":197,""y"":182},{""x"":197,""y"":217},{""x"":177,""y"":217},{""x"":177,""y"":182}]},{""geometry"":[{""x"":342,""y"":189},{""x"":342,""y"":224},{""x"":320,""y"":224},{""x"":320,""y"":189}]}]}",img_00006.bmp,p04,pedestrian
cjrqe4isaz9wn0b472hbh0shv,cjrq02p4cpqvs0anv662nnv9p,"{""Person"":[{""geometry"":[{""x"":34,""y"":65},{""x"":34,""y"":92},{""x"":15,""y"":92},{""x"":15,""y"":65}]},{""geometry"":[{""x"":54,""y"":173},{""x"":54,""y"":208},{""x"":36,""y"":208},{""x"":36,""y"":173}]},{""geometry"":[{""x"":117,""y"":173},{""x"":117,""y"":207},{""x"":95,""y"":207},{""x"":95,""y"":173}]},{""geometry"":[{""x"":187,""y"":148},{""x"":187,""y"":179},{""x"":169,""y"":179},{""x"":169,""y"":148}]},{""geometry"":[{""x"":253,""y"":61},{""x"":253,""y"":87},{""x"":236,""y"":87},{""x"":236,""y"":61}]},{""geometry"":[{""x"":214,""y"":180},{""x"":214,""y"":218},{""x"":193,""y"":218},{""x"":193,""y"":180}]},{""geometry"":[{""x"":354,""y"":188},{""x"":354,""y"":223},{""x"":336,""y"":223},{""x"":336,""y"":188}]}],""image_problems"":[""blur"",""pixelated""]}",img_00007.bmp,p04,pedestrian
cjrqe56k8zja50898h1o5wkeo,cjrq02p4cpqvw0anvwcc5y39b,"{""Person"":[{""geometry"":[{""x"":34,""y"":56},{""x"":34,""y"":88},{""x"":22,""y"":88},{""x"":22,""y"":56}]},{""geometry"":[{""x"":257,""y"":56},{""x"":257,""y"":79},{""x"":242,""y"":79},{""x"":242,""y"":56}]},{""geometry"":[{""x"":77,""y"":173},{""x"":77,""y"":209},{""x"":57,""y"":209},{""x"":57,""y"":173}]},{""geometry"":[{""x"":140,""y"":169},{""x"":140,""y"":205},{""x"":121,""y"":205},{""x"":121,""y"":169}]},{""geometry"":[{""x"":197,""y"":136},{""x"":197,""y"":171},{""x"":175,""y"":171},{""x"":175,""y"":136}]},{""geometry"":[{""x"":238,""y"":176},{""x"":238,""y"":214},{""x"":214,""y"":214},{""x"":214,""y"":176}]}]}",img_00008.bmp,p04,pedestrian
cjrqe5vs4zacw0b47olhtfv0h,cjrq02p4cpqw00anvstyl10kl,"{""Person"":[{""geometry"":[{""x"":38,""y"":28},{""x"":38,""y"":60},{""x"":23,""y"":60},{""x"":23,""y"":28}]},{""geometry"":[{""x"":49,""y"":165},{""x"":49,""y"":201},{""x"":30,""y"":201},{""x"":30,""y"":165}]},{""geometry"":[{""x"":171,""y"":171},{""x"":171,""y"":203},{""x"":154,""y"":203},{""x"":154,""y"":171}]},{""geometry"":[{""x"":227,""y"":106},{""x"":227,""y"":136},{""x"":211,""y"":136},{""x"":211,""y"":106}]},{""geometry"":[{""x"":268,""y"":29},{""x"":268,""y"":57},{""x"":253,""y"":57},{""x"":253,""y"":29}]},{""geometry"":[{""x"":236,""y"":167},{""x"":236,""y"":198},{""x"":215,""y"":198},{""x"":215,""y"":167}]},{""geometry"":[{""x"":331,""y"":176},{""x"":331,""y"":210},{""x"":311,""y"":210},{""x"":311,""y"":176}]}]}",img_00009.bmp,p04,pedestrian
cjrqe8m4vzki30898k7oanl7i,cjrq02p4cpqw40anvydwt8ho9,"{""Person"":[{""geometry"":[{""x"":38,""y"":4},{""x"":38,""y"":34},{""x"":22,""y"":34},{""x"":22,""y"":4}]},{""geometry"":[{""x"":142,""y"":158},{""x"":142,""y"":195},{""x"":121,""y"":195},{""x"":121,""y"":158}]},{""geometry"":[{""x"":248,""y"":78},{""x"":248,""y"":112},{""x"":231,""y"":112},{""x"":231,""y"":78}]},{""geometry"":[{""x"":278,""y"":33},{""x"":278,""y"":7},{""x"":266,""y"":7},{""x"":266,""y"":33}]},{""geometry"":[{""x"":261,""y"":165},{""x"":261,""y"":198},{""x"":241,""y"":198},{""x"":241,""y"":165}]},{""geometry"":[{""x"":327,""y"":165},{""x"":327,""y"":198},{""x"":305,""y"":198},{""x"":305,""y"":165}]}]}",img_00010.bmp,p04,pedestrian
cjrqe9bgbzbh00b473b6j4as4,cjrq02p4cpqw80anvj78h3ua6,"{""Person"":[{""geometry"":[{""x"":22,""y"":28},{""x"":22,""y"":3},{""x"":37,""y"":3},{""x"":37,""y"":28}]},{""geometry"":[{""x"":150,""y"":157},{""x"":150,""y"":194},{""x"":127,""y"":194},{""x"":127,""y"":157}]},{""geometry"":[{""x"":265,""y"":30},{""x"":265,""y"":6},{""x"":283,""y"":6},{""x"":283,""y"":30}]},{""geometry"":[{""x"":250,""y"":77},{""x"":250,""y"":106},{""x"":234,""y"":106},{""x"":234,""y"":77}]},{""geometry"":[{""x"":264,""y"":162},{""x"":264,""y"":199},{""x"":246,""y"":199},{""x"":246,""y"":162}]},{""geometry"":[{""x"":330,""y"":163},{""x"":330,""y"":195},{""x"":313,""y"":195},{""x"":313,""y"":163}]}],""image_problems"":[""blur"",""pixelated""]}",img_00011.bmp,p04,pedestrian
cjrqea07ezkwi0898q0xvcvu7,cjrq02p4cpqwc0anvdsy0u8ne,"{""Person"":[{""geometry"":[{""x"":23,""y"":28},{""x"":23,""y"":3},{""x"":33,""y"":3},{""x"":33,""y"":28}]},{""geometry"":[{""x"":159,""y"":159},{""x"":159,""y"":195},{""x"":137,""y"":195},{""x"":137,""y"":159}]},{""geometry"":[{""x"":275,""y"":163},{""x"":275,""y"":196},{""x"":253,""y"":196},{""x"":253,""y"":163}]},{""geometry"":[{""x"":341,""y"":164},{""x"":341,""y"":199},{""x"":318,""y"":199},{""x"":318,""y"":164}]},{""geometry"":[{""x"":236,""y"":103},{""x"":236,""y"":71},{""x"":253,""y"":71},{""x"":253,""y"":103}]},{""geometry"":[{""x"":269,""y"":30},{""x"":269,""y"":8},{""x"":283,""y"":8},{""x"":283,""y"":30}]}]}",img_00012.bmp,p04,pedestrian
cjrqeapztzl1m0898aluco363,cjrq02p4cpqwg0anvei64wlmq,"{""Person"":[{""geometry"":[{""x"":158,""y"":201},{""x"":158,""y"":237},{""x"":132,""y"":237},{""x"":132,""y"":201}]},{""geometry"":[{""x"":170,""y"":167},{""x"":170,""y"":133},{""x"":188,""y"":133},{""x"":188,""y"":167}]},{""geometry"":[{""x"":25,""y"":78},{""x"":25,""y"":110},{""x"":1,""y"":110},{""x"":1,""y"":78}]},{""geometry"":[{""x"":240,""y"":95},{""x"":240,""y"":128},{""x"":219,""y"":128},{""x"":219,""y"":95}]},{""geometry"":[{""x"":247,""y"":61},{""x"":247,""y"":87},{""x"":234,""y"":87},{""x"":234,""y"":61}]},{""geometry"":[{""x"":265,""y"":52},{""x"":265,""y"":80},{""x"":253,""y"":80},{""x"":253,""y"":52}]}],""image_problems"":[""blur"",""pixelated""]}",img_00013.bmp,p04,pedestrian
cjrqeqyakzr1k08986v4zjwm0,cjrq02p4cpqwk0anv6au63wd8,"{""Person"":[{""geometry"":[{""x"":22,""y"":73},{""x"":22,""y"":105},{""x"":8,""y"":105},{""x"":8,""y"":73}]},{""geometry"":[{""x"":135,""y"":198},{""x"":135,""y"":236},{""x"":108,""y"":236},{""x"":108,""y"":198}]},{""geometry"":[{""x"":179,""y"":138},{""x"":179,""y"":174},{""x"":156,""y"":174},{""x"":156,""y"":138}]},{""geometry"":[{""x"":220,""y"":90},{""x"":220,""y"":121},{""x"":237,""y"":121},{""x"":237,""y"":90}]},{""geometry"":[{""x"":245,""y"":65},{""x"":245,""y"":96},{""x"":233,""y"":96},{""x"":233,""y"":65}]},{""geometry"":[{""x"":262,""y"":57},{""x"":262,""y"":83},{""x"":249,""y"":83},{""x"":249,""y"":57}]}]}",img_00014.bmp,p04,pedestrian
cjrrfngpvkcja0b47mmz5ys9o,cjrq02p4cpqwo0anvkgirynrr,"{""Person"":[{""geometry"":[{""x"":44,""y"":29},{""x"":44,""y"":63},{""x"":24,""y"":63},{""x"":24,""y"":29}]},{""geometry"":[{""x"":64,""y"":161},{""x"":64,""y"":201},{""x"":37,""y"":201},{""x"":37,""y"":161}]},{""geometry"":[{""x"":64,""y"":233},{""x"":64,""y"":200},{""x"":81,""y"":200},{""x"":81,""y"":233}]},{""geometry"":[{""x"":212,""y"":122},{""x"":212,""y"":98},{""x"":225,""y"":98},{""x"":225,""y"":122}]},{""geometry"":[{""x"":243,""y"":95},{""x"":243,""y"":125},{""x"":228,""y"":125},{""x"":228,""y"":95}]},{""geometry"":[{""x"":260,""y"":67},{""x"":260,""y"":98},{""x"":245,""y"":98},{""x"":245,""y"":67}]}],""image_problems"":[""blur"",""pixelated""]}",img_00015.bmp,p04,pedestrian
